,ISBN,category_id
5695,0767910079,807
5696,0767910079,2
5697,0486401464,98
5698,0486401464,296
5699,0486401464,806
5700,0880841109,98
5701,0880841109,296
5702,0880841109,806
5703,0811201090,98
5704,0811201090,39
5705,0811201090,2
5706,0140621407,15
5707,0140621407,20
5708,0140620281,59
5709,0140620281,60
5710,0140620281,2
5711,0201895293,94
5712,0201895293,2
5713,1585420611,12
5714,1585420611,306
5715,0553211978,56
5716,0553211978,187
5717,0553211978,47
5718,0553211978,2
5719,0553274503,136
5720,0553274503,491
5721,0440224659,9
5722,0440224659,234
5723,1841492086,59
5724,1841492086,173
5725,0345308239,15
5726,0345308239,20
5727,0330357190,50
5728,0330357190,818
5729,0413537900,15
5730,0413537900,2
5731,1860467776,91
5732,1860467776,819
5733,0671757059,41
5734,0671757059,321
5735,0671757059,802
5736,0671511424,116
5737,0671511424,2
5738,0425133540,98
5739,0425133540,201
5740,0425133540,2
5741,0743469801,50
5742,0743469801,146
5743,0590110225,32
5744,0590110225,284
5745,0590110225,549
5746,0835902242,15
5747,0835902242,36
5748,0835902242,460
5749,0425173755,70
5750,0425173755,544
5751,0451199871,73
5752,0451199871,820
5753,0963144839,117
5754,0963144839,16
5755,0963144839,69
5756,0963144839,2
5757,0373196903,117
5758,0373196903,50
5759,0373196903,191
5760,0373196962,70
5761,0373196962,199
5762,0671822209,142
5763,0671822209,821
5764,0671822209,2
5765,0064409430,3
5766,0064409430,24
5767,0380752107,22
5768,0425194493,16
5769,0425194493,2
5770,0531103099,4
5771,0531103099,5
5772,0531103099,6
5773,0380728125,15
5774,0380728125,88
5775,0380728125,89
5776,0671722816,15
5777,0671722816,2
5778,1563521024,102
5779,1563521024,85
5780,1563521024,2
5781,0312267819,50
5782,0312267819,237
5783,0312267819,2
5784,0842361715,15
5785,0842361715,115
5786,0842361715,2
5787,0446527289,15
5788,0446527289,39
5789,0446527289,2
5790,0743457900,25
5791,0743457900,134
5792,0743457900,822
5793,0394830148,174
5794,0394830148,391
5795,0345384350,15
5796,0345384350,2
5797,0060175532,12
5798,0060175532,2
5799,0811200701,12
5800,0811200701,2
5801,0671023373,91
5802,0671023373,804
5803,0679748083,9
5804,0679748083,200
5805,0679748083,2
5806,0830819223,22
5807,0425175405,4
5808,0425175405,5
5809,0425175405,133
5810,0380731851,30
5811,0380731851,34
5812,0380731851,2
5813,0749930721,15
5814,0749930721,20
5815,0380009560,98
5816,0380009560,296
5817,0380009560,2
5818,0345298365,12
5819,0345298365,111
5820,0345298365,2
5821,0380776510,142
5822,0380776510,823
5823,0380776510,2
5824,880781210X,98
5825,880781210X,296
5826,880781210X,2
5827,1570422826,12
5828,1570422826,38
5829,1570422826,414
5830,2070368076,70
5831,2070368076,248
5832,2070368076,570
5833,0312874995,98
5834,0312874995,508
5835,0312874995,2
5836,0425185702,3
5837,0425185702,24
5838,0886771560,48
5839,0886771560,824
5840,0886771560,2
5841,0684862719,15
5842,0684862719,2
5843,8585622032,113
5844,8585622032,644
5845,8570070063,70
5846,8570070063,201
5847,8570070063,825
5848,8532501192,16
5849,8532501192,85
5850,8532501192,2
5851,8485229606,12
5852,8485229606,2
5853,0552998338,15
5854,0552998338,20
5855,051748904X,25
5856,051748904X,71
5857,087226002X,16
5858,087226002X,17
5859,087226002X,2
5860,1855853906,52
5861,1855853906,16
5862,1855853906,69
5863,1855853906,206
5864,1850630127,98
5865,1850630127,2
5866,0385304366,9
5867,0385304366,101
5868,0385304366,2
5869,0385299842,70
5870,0385299842,211
5871,1555910408,45
5872,1555910408,213
5873,071411393X,168
5874,071411393X,826
5875,071411393X,2
5876,0713723076,9
5877,0713723076,21
5878,0486243451,239
5879,0486243451,827
5880,0684859262,116
5881,0684859262,828
5882,0684836491,15
5883,0684836491,20
5884,0671614460,116
5885,0671614460,2
5886,0345452550,98
5887,0345452550,296
5888,0345452550,2
5889,0399147357,4
5890,0399147357,636
5891,0740704532,70
5892,0740704532,2
5893,0836221974,50
5894,0836221974,297
5895,0836228790,15
5896,0836228790,36
5897,0836228790,2
5898,0836221966,136
5899,0836221966,747
5900,0836221966,748
5901,0836232232,56
5902,0836232232,332
5903,0836232232,2
5904,0345452534,94
5905,0345452534,2
5906,0312717415,56
5907,0312717415,187
5908,0312717415,47
5909,0312717415,354
5910,0316602051,15
5911,0316602051,2
5912,0688156126,22
5913,1552976246,27
5914,1552976246,2
5915,0440221420,98
5916,0440221420,39
5917,0440221420,675
5918,0553573977,98
5919,0553573977,80
5920,0553573977,829
5921,0684867583,1
5922,0684867583,19
5923,0451197879,9
5924,0451197879,515
5925,0451197879,2
5926,0380796090,15
5927,0380796090,20
5928,0446604666,70
5929,0446604666,201
5930,0446604666,599
5931,0312860951,15
5932,0312860951,115
5933,0312860951,359
5934,0340792655,59
5935,0340792655,257
5936,0061015725,9
5937,0061015725,2
5938,0593043995,70
5939,0593043995,201
5940,0593043995,613
5941,1855681870,91
5942,1855681870,2
5943,0553579754,3
5944,0553579754,2
5945,0425181200,25
5946,0425181200,134
5947,0425181200,2
5948,0451163494,16
5949,0451163494,17
5950,0451163494,2
5951,0425157164,50
5952,0425157164,297
5953,0449221482,25
5954,0449221482,499
5955,0449221482,500
5956,0316154067,16
5957,0316154067,17
5958,0316154067,2
5959,0312958455,30
5960,0312958455,34
5961,0312958455,2
5962,0515120863,15
5963,0515120863,66
5964,0553279912,98
5965,0553279912,201
5966,0553279912,229
5967,0345353145,102
5968,0345353145,830
5969,0345353145,2
5970,0553348973,15
5971,0553348973,20
5972,0446516538,165
5973,0446516538,166
5974,0446516538,831
5975,0446516538,2
5976,0440214041,15
5977,0440214041,115
5978,0440214041,2
5979,0679446486,45
5980,0679446486,832
5981,0802116825,73
5982,0802116825,833
5983,0846705672,91
5984,0846705672,834
5985,0841502439,15
5986,0841502439,40
5987,0380717972,70
5988,0380717972,201
5989,0380717972,364
5990,0312028784,22
5991,0807079200,102
5992,0807079200,835
5993,0807079200,2
5994,0878670319,70
5995,0878670319,424
5996,0896082172,12
5997,0896082172,242
5998,0896082172,2
5999,0226067114,45
6000,0226067114,46
6001,0393011224,70
6002,0393011224,625
6003,0393011224,69
6004,0393011224,457
6005,0060167084,15
6006,0060167084,39
6007,0060167084,493
6008,0415907411,32
6009,0415907411,252
6010,0415907411,253
6011,0472095978,32
6012,0472095978,284
6013,0472095978,371
6014,1565842103,745
6015,1565842103,662
6016,0385239068,25
6017,0385239068,595
6018,0525943730,25
6019,0525943730,392
6020,0525943730,2
6021,0802130259,168
6022,0802130259,836
6023,0877736510,12
6024,0877736510,837
6025,0151002231,15
6026,0151002231,20
6027,1895857058,155
6028,1895857058,47
6029,1895857058,2
6030,0525480374,15
6031,0525480374,40
6032,0812822625,174
6033,0812822625,838
6034,0890876096,4
6035,0890876096,5
6036,0890876096,133
6037,1560238763,70
6038,1560238763,63
6039,1560238763,839
6040,0062507567,70
6041,0062507567,424
6042,0553476580,116
6043,0553476580,2
6044,076071150X,98
6045,076071150X,248
6046,076071150X,538
6047,1561707236,16
6048,1561707236,2
6049,1561707244,59
6050,1561707244,840
6051,1561706213,4
6052,1561706213,274
6053,0525945040,70
6054,0525945040,243
6055,0525945040,547
6056,0743400720,15
6057,0743400720,2
6058,0553274384,30
6059,0553274384,34
6060,0553274384,2
6061,1880032627,4
6062,1880032627,2
6063,0915811898,25
6064,0915811898,134
6065,0915811898,2
6066,0385315287,15
6067,0385315287,2
6068,0440108268,98
6069,0440108268,233
6070,0440108268,2
6071,0440204321,15
6072,0440204321,2
6073,044020562X,16
6074,044020562X,17
6075,044020562X,18
6076,0446676489,287
6077,0446676489,221
6078,0446676489,222
6079,1577310454,136
6080,1577310454,747
6081,1577310454,748
6082,0140298479,70
6083,0140298479,199
6084,0694524638,15
6085,0694524638,36
6086,0694524638,2
6087,0912365579,150
6088,0912365579,769
6089,1882591275,15
6090,1882591275,20
6091,0811812006,16
6092,0811812006,17
6093,0811812006,841
6094,0809237628,50
6095,0809237628,146
6096,0809237601,150
6097,0809237601,842
6098,0806514094,16
6099,0806514094,265
6100,0806514094,2
6101,0786860642,4
6102,0786860642,407
6103,0786860642,2
6104,0671777351,45
6105,0671777351,280
6106,067084487X,236
6107,067084487X,304
6108,0821211226,9
6109,0821211226,101
6110,0821211226,2
