,reservation_id,copy_id,position_in_queue
5456,2710,1582,1
5457,2710,316,1
5458,2711,2950,2
5459,2712,2949,3
5460,2712,4360,2
5461,2712,490,2
5462,2713,834,2
5463,2713,1363,1
5464,2713,1950,2
5465,2714,1731,3
5466,2715,29,3
5467,2715,2549,3
5468,2716,3955,3
5469,2716,4450,3
5470,2716,609,4
5471,2717,1238,1
5472,2718,1726,1
5473,2718,4136,1
5474,2719,3574,2
5475,2720,1435,5
5476,2720,3775,3
5477,2721,3370,1
5478,2722,2845,3
5479,2722,3937,2
5480,2722,2051,1
5481,2723,3159,2
5482,2723,2097,1
5483,2723,3212,1
5484,2724,3228,3
5485,2725,2759,2
5486,2725,533,2
5487,2726,3779,1
5488,2727,2114,2
5489,2727,2236,3
5490,2727,231,4
5491,2728,3696,3
5492,2728,4105,3
5493,2729,4026,1
5494,2730,4117,2
5495,2730,4700,1
5496,2730,4202,4
5497,2731,306,3
5498,2731,1117,3
5499,2732,2666,2
5500,2733,3341,2
5501,2733,582,1
5502,2734,1625,1
5503,2735,2830,2
5504,2735,4669,3
5505,2736,3089,2
5506,2736,4201,1
5507,2737,156,2
5508,2737,2881,2
5509,2737,2802,2
5510,2738,1031,2
5511,2738,3131,3
5512,2738,248,1
5513,2739,2648,1
5514,2739,501,2
5515,2740,2044,1
5516,2740,3924,2
5517,2741,1913,2
5518,2741,2806,2
5519,2741,4140,1
5520,2742,4034,3
5521,2742,4574,1
5522,2743,2952,1
5523,2744,2655,1
5524,2744,2056,3
5525,2745,1918,2
5526,2746,1340,1
5527,2747,2791,2
5528,2747,2143,1
5529,2748,4850,1
5530,2749,1842,2
5531,2749,2680,2
5532,2750,163,3
5533,2751,1034,1
5534,2751,3660,5
5535,2751,1247,2
5536,2752,4272,1
5537,2752,1667,3
5538,2753,4044,2
5539,2753,3240,1
5540,2754,1507,1
5541,2754,4280,3
5542,2754,395,3
5543,2755,4858,1
5544,2755,2101,1
5545,2756,875,2
5546,2756,11,3
5547,2756,2286,1
5548,2757,4875,1
5549,2757,4415,1
5550,2758,1398,2
5551,2758,823,1
5552,2758,754,4
5553,2759,4649,1
5554,2759,1543,2
5555,2759,1555,2
5556,2760,954,1
5557,2760,556,4
5558,2761,3011,3
5559,2761,2345,1
5560,2761,1272,2
5561,2762,3058,1
5562,2762,2628,2
5563,2763,1696,1
5564,2764,3861,2
5565,2764,4219,4
5566,2764,197,4
5567,2765,3923,1
5568,2765,4607,2
5569,2765,3517,2
5570,2766,3773,2
5571,2766,1888,3
5572,2766,4832,2
5573,2767,633,1
5574,2768,225,2
5575,2769,3863,1
5576,2769,559,3
5577,2769,980,2
5578,2770,2910,3
5579,2771,1758,3
5580,2771,2069,1
5581,2772,1759,3
5582,2772,2181,1
5583,2772,2147,1
5584,2773,4961,1
5585,2774,1181,1
5586,2775,3407,1
5587,2775,2234,5
5588,2776,1030,2
5589,2777,947,3
5590,2777,821,4
5591,2778,3961,2
5592,2779,2464,2
5593,2779,84,2
5594,2779,3013,2
5595,2780,3189,1
5596,2780,3384,1
5597,2781,2910,4
5598,2781,4597,3
5599,2781,3207,2
5600,2782,742,2
5601,2782,4342,3
5602,2782,2882,3
5603,2783,4327,1
5604,2783,4219,5
5605,2783,4116,2
5606,2784,1397,2
5607,2784,1714,1
5608,2785,154,3
5609,2785,4127,1
5610,2785,3335,1
5611,2786,1790,1
5612,2787,3076,3
5613,2787,4807,1
5614,2788,3325,4
5615,2788,2791,3
5616,2788,4591,1
5617,2789,2721,4
5618,2790,4333,1
5619,2791,316,2
5620,2792,3673,1
5621,2793,3036,2
5622,2793,766,2
5623,2794,3285,2
5624,2795,1432,2
5625,2795,2362,1
5626,2795,4912,3
5627,2796,1685,2
5628,2796,1100,1
5629,2796,892,1
5630,2797,105,1
5631,2797,2214,5
5632,2797,48,2
5633,2798,69,5
5634,2798,348,3
5635,2798,2019,4
5636,2799,3407,2
5637,2799,1350,1
5638,2799,3942,2
5639,2800,3016,1
5640,2801,3167,1
5641,2802,2487,2
5642,2802,2407,3
5643,2802,542,2
5644,2803,1763,2
5645,2804,1958,1
5646,2804,2539,2
5647,2804,2133,1
5648,2805,1905,2
5649,2805,2049,3
5650,2806,2827,3
5651,2806,2503,2
5652,2806,64,2
5653,2807,2070,4
5654,2808,316,3
5655,2809,4126,2
5656,2809,1444,2
5657,2809,394,1
5658,2810,3304,1
5659,2810,4590,1
5660,2811,4856,1
5661,2812,4935,5
5662,2812,3753,4
5663,2813,2936,3
5664,2813,220,2
5665,2814,2463,1
5666,2814,962,2
5667,2814,1542,1
5668,2815,3462,3
5669,2816,612,2
5670,2816,4095,1
5671,2817,749,4
5672,2817,3059,2
5673,2818,36,1
5674,2819,3756,2
5675,2819,4874,2
5676,2820,4928,3
5677,2820,4038,2
5678,2820,2716,4
5679,2821,74,2
5680,2821,2673,1
5681,2821,2364,2
5682,2822,3124,1
5683,2822,805,4
5684,2823,3413,2
5685,2823,1076,3
5686,2824,1021,2
5687,2824,1613,1
5688,2825,1642,1
5689,2826,544,3
5690,2826,1849,3
5691,2826,3541,3
5692,2827,1498,2
5693,2828,664,2
5694,2828,1122,1
5695,2829,2874,3
5696,2829,1242,1
5697,2830,2746,2
5698,2830,234,2
5699,2830,740,3
5700,2831,3534,3
5701,2832,415,2
5702,2833,3869,3
5703,2833,3215,1
5704,2834,4101,1
5705,2834,1361,3
5706,2834,4057,1
5707,2835,2440,2
5708,2836,4812,1
5709,2837,805,5
5710,2838,4704,2
5711,2838,1507,2
5712,2839,3403,1
5713,2839,4463,4
5714,2839,3145,1
5715,2840,3366,1
5716,2840,1578,2
5717,2840,1315,2
5718,2841,340,1
5719,2841,3136,3
5720,2841,2354,1
5721,2842,2303,1
5722,2843,539,1
5723,2843,3882,1
5724,2844,90,2
5725,2844,1544,2
5726,2844,7,2
5727,2845,335,1
5728,2845,3142,2
5729,2845,798,1
5730,2846,4726,2
5731,2847,644,2
5732,2847,437,3
5733,2847,2827,4
5734,2848,1303,4
5735,2849,2603,3
5736,2849,2001,4
5737,2850,1438,2
5738,2850,2971,3
5739,2850,4658,1
5740,2851,3185,1
5741,2852,3727,1
5742,2852,2458,2
5743,2853,321,1
5744,2853,4996,1
5745,2854,4686,1
5746,2855,1451,2
5747,2856,3022,3
5748,2856,4460,1
5749,2857,1465,1
5750,2857,3889,3
5751,2858,1958,2
5752,2859,3367,3
5753,2859,2298,2
5754,2859,2064,1
5755,2860,2347,2
5756,2860,1505,1
5757,2861,808,2
5758,2862,3778,2
5759,2862,1635,2
5760,2863,864,2
5761,2863,466,2
5762,2864,558,4
5763,2865,2185,3
5764,2865,4663,3
5765,2866,4133,2
5766,2866,2876,3
5767,2866,341,2
5768,2867,2705,2
5769,2867,4979,1
5770,2868,4532,5
5771,2868,2731,2
5772,2868,4480,1
5773,2869,2458,3
5774,2869,2809,1
5775,2870,59,1
5776,2870,3403,2
5777,2871,2446,1
5778,2871,1638,3
5779,2871,1816,3
5780,2872,3952,2
5781,2873,1739,2
5782,2873,2754,2
5783,2874,4879,4
5784,2874,668,3
5785,2875,2704,1
5786,2875,2839,4
5787,2875,3734,1
5788,2876,4491,2
5789,2877,361,2
5790,2877,4261,1
5791,2878,3947,1
5792,2879,131,1
5793,2880,4803,2
5794,2881,4036,2
5795,2882,2134,1
5796,2882,4519,1
5797,2883,3596,2
5798,2883,4479,1
5799,2883,2053,2
5800,2884,1072,2
5801,2884,4727,1
5802,2885,1112,2
5803,2886,3250,1
5804,2887,4176,1
5805,2887,1853,1
5806,2887,3155,2
5807,2888,4353,3
5808,2888,3437,2
5809,2888,1272,3
5810,2889,3549,1
5811,2890,931,2
5812,2890,1878,1
5813,2890,974,3
5814,2891,1502,2
5815,2891,2357,2
5816,2892,1064,2
5817,2893,2629,2
5818,2894,2474,1
5819,2894,3279,1
5820,2894,2190,1
5821,2895,2578,2
5822,2895,4787,4
5823,2896,2793,1
5824,2897,1302,2
5825,2897,3227,2
5826,2897,1281,2
5827,2898,4605,1
5828,2899,1958,3
5829,2899,422,1
5830,2900,1537,2
5831,2901,1327,2
5832,2901,662,3
5833,2901,2906,2
5834,2902,3674,1
5835,2902,2271,2
5836,2902,2601,1
5837,2903,995,3
5838,2903,3554,4
5839,2904,4534,2
5840,2904,3376,1
5841,2905,4050,3
5842,2906,4221,2
5843,2906,3854,2
5844,2907,3949,1
5845,2907,2949,4
5846,2908,4743,1
5847,2908,2238,1
5848,2908,3188,4
5849,2909,3448,1
5850,2909,1440,3
5851,2910,1739,3
5852,2910,4542,2
5853,2911,1406,3
5854,2912,4967,1
5855,2912,3554,5
5856,2912,3728,2
5857,2913,1879,1
5858,2913,4704,3
5859,2914,2782,3
5860,2914,1112,3
5861,2915,2859,2
5862,2915,4960,3
5863,2916,194,1
5864,2917,1005,2
5865,2918,2087,2
5866,2918,1849,4
5867,2918,4876,2
5868,2919,4202,5
5869,2919,2391,1
5870,2920,3156,1
5871,2921,4474,3
5872,2921,1423,1
5873,2922,4549,2
5874,2922,4863,2
5875,2922,366,1
5876,2923,90,3
5877,2923,3298,2
5878,2923,4428,3
5879,2924,3937,3
5880,2925,4942,1
5881,2925,2038,1
5882,2925,200,4
5883,2926,4432,2
5884,2926,4169,2
5885,2926,2682,1
5886,2927,1129,2
5887,2928,654,3
5888,2928,3063,2
5889,2929,4020,2
5890,2929,4571,2
5891,2930,4878,2
5892,2930,2593,1
5893,2930,4489,2
5894,2931,3282,2
5895,2931,4961,2
5896,2932,1864,1
5897,2932,1699,3
5898,2932,562,1
5899,2933,525,2
5900,2933,989,4
5901,2933,447,1
5902,2934,2483,2
5903,2935,2378,2
5904,2935,2112,1
5905,2935,4895,2
5906,2936,3681,2
5907,2936,34,1
5908,2937,1987,3
5909,2937,3037,1
5910,2937,1359,1
5911,2938,4835,1
5912,2939,4328,1
5913,2939,1987,4
5914,2940,3569,1
5915,2940,2414,1
5916,2940,3255,1
5917,2941,2580,2
5918,2942,2731,3
5919,2942,657,3
5920,2943,2663,2
5921,2944,4173,2
5922,2945,3700,1
5923,2945,4934,5
5924,2946,2681,1
5925,2946,2842,3
5926,2947,268,2
5927,2948,3146,3
5928,2948,4964,4
5929,2948,3228,4
5930,2949,2309,1
5931,2949,1898,2
5932,2950,2569,2
5933,2950,694,2
5934,2950,1757,2
5935,2951,2620,2
5936,2952,4298,3
5937,2952,471,3
5938,2952,3591,1
5939,2953,4908,1
5940,2954,8,2
5941,2955,4733,3
5942,2955,2954,2
5943,2955,2391,2
5944,2956,974,4
5945,2956,1310,2
5946,2956,3080,3
5947,2957,3577,2
5948,2957,3656,2
5949,2957,4636,2
5950,2958,674,5
5951,2959,4880,2
5952,2959,3902,1
5953,2960,4239,4
5954,2961,2267,2
5955,2961,3972,1
5956,2962,2739,1
5957,2962,2255,2
5958,2963,3523,5
5959,2964,2405,3
5960,2965,4990,1
5961,2966,584,2
5962,2966,2115,1
5963,2967,2988,1
5964,2967,3545,3
5965,2967,1030,3
5966,2968,2847,2
5967,2968,1009,2
5968,2968,2870,3
5969,2969,1948,1
5970,2969,2399,4
5971,2969,4057,2
5972,2970,3617,2
5973,2971,1145,1
5974,2971,961,2
5975,2971,2600,5
5976,2972,2020,2
5977,2972,167,3
5978,2972,1669,1
5979,2973,3887,2
5980,2974,2324,2
5981,2974,1599,2
5982,2974,2262,2
5983,2975,1314,2
5984,2976,2261,3
5985,2976,1528,1
5986,2976,3435,1
5987,2977,4526,3
5988,2978,3371,2
5989,2979,1623,2
5990,2980,1827,3
5991,2980,3782,1
5992,2981,19,3
5993,2981,4212,1
5994,2981,2836,1
5995,2982,3120,1
5996,2982,242,2
5997,2983,3871,1
5998,2984,1895,1
5999,2984,3236,2
6000,2984,1801,2
6001,2985,3589,3
6002,2985,410,1
6003,2985,3926,1
6004,2986,4822,3
6005,2986,1708,2
6006,2987,1176,1
6007,2987,634,3
6008,2988,3018,2
6009,2988,79,2
6010,2989,1392,3
6011,2990,309,2
6012,2990,4760,1
6013,2991,2312,1
6014,2991,3237,1
6015,2992,4553,1
6016,2992,289,1
6017,2992,234,3
6018,2993,4452,3
6019,2993,2223,2
6020,2994,2095,2
6021,2994,3393,1
6022,2995,992,1
6023,2995,4741,2
6024,2995,2730,4
6025,2996,128,2
6026,2996,3489,1
6027,2997,3941,1
6028,2998,3294,2
6029,2998,3454,1
6030,2998,4542,3
6031,2999,3122,3
6032,3000,3610,2
6033,3000,1980,2
6034,3001,2983,1
6035,3002,3777,3
6036,3002,2889,1
6037,3003,1527,1
6038,3004,2858,3
6039,3004,3018,3
6040,3004,1492,1
6041,3005,1296,1
6042,3005,4689,3
6043,3006,1984,3
6044,3006,3186,1
6045,3007,2939,4
6046,3007,857,3
6047,3008,2057,3
6048,3008,660,2
6049,3009,2780,1
6050,3009,4527,3
6051,3010,4512,2
6052,3010,2826,1
6053,3010,3159,3
6054,3011,1103,1
6055,3011,754,5
6056,3012,2023,1
6057,3012,4970,4
6058,3013,4734,1
6059,3013,3006,1
6060,3014,2161,1
6061,3014,1326,2
6062,3014,4356,2
6063,3015,37,1
6064,3015,1689,1
6065,3016,902,1
6066,3017,3767,1
6067,3017,2340,2
6068,3017,2505,1
6069,3018,2291,1
6070,3018,93,2
6071,3018,1329,2
6072,3019,993,1
6073,3020,3379,1
6074,3021,1319,3
6075,3021,1695,2
6076,3022,2715,1
6077,3022,3186,2
6078,3023,4691,2
6079,3023,2223,3
6080,3023,4537,2
6081,3024,2261,4
6082,3025,4231,2
6083,3026,2246,1
6084,3026,4918,3
6085,3026,3128,2
6086,3027,1985,2
6087,3027,730,3
6088,3028,4057,3
6089,3028,3305,1
6090,3028,3132,2
6091,3029,3031,2
6092,3029,3388,2
6093,3029,3825,2
6094,3030,1416,1
6095,3031,3447,1
6096,3031,2250,2
6097,3032,2740,3
6098,3032,1134,1
6099,3033,2692,1
6100,3033,4718,1
6101,3033,4752,2
6102,3034,4609,1
6103,3035,564,1
6104,3035,4901,1
6105,3035,2087,3
6106,3036,266,2
6107,3036,3691,2
6108,3036,2718,5
6109,3037,601,3
6110,3038,1349,1
6111,3038,2791,4
6112,3038,2434,4
6113,3039,2761,1
6114,3039,1401,3
6115,3040,1549,1
6116,3040,583,1
6117,3040,2506,1
6118,3041,2850,1
6119,3041,2684,2
6120,3041,3453,1
6121,3042,4163,2
6122,3043,1915,1
6123,3043,2926,1
6124,3043,3732,3
6125,3044,906,1
6126,3044,1876,1
6127,3044,3331,4
6128,3045,208,1
6129,3045,2673,2
6130,3046,1400,3
6131,3046,3693,2
6132,3046,1971,3
6133,3047,3253,2
6134,3048,4216,1
6135,3049,3034,1
6136,3050,3084,1
6137,3050,3479,2
6138,3051,3572,3
6139,3052,390,2
6140,3052,4238,2
6141,3052,4729,1
6142,3053,2746,3
6143,3053,2648,2
6144,3054,3661,3
6145,3054,664,3
6146,3055,1886,1
6147,3055,586,1
6148,3056,863,2
6149,3057,1607,1
6150,3058,374,1
6151,3058,1952,1
6152,3059,835,2
6153,3059,2422,2
6154,3059,1082,1
6155,3060,944,2
6156,3060,1972,2
6157,3060,3069,3
6158,3061,3479,3
6159,3062,588,2
6160,3062,3291,1
6161,3062,2767,5
6162,3063,760,2
6163,3063,3050,4
6164,3064,3580,4
6165,3064,2579,1
6166,3064,3173,2
6167,3065,995,4
6168,3066,2396,2
6169,3066,3122,4
6170,3066,2399,5
6171,3067,1715,4
6172,3068,3273,2
6173,3069,1411,2
6174,3070,1514,3
6175,3070,2921,3
6176,3071,4653,4
6177,3072,3872,3
6178,3072,4491,3
6179,3072,3663,1
6180,3073,4249,2
6181,3074,4170,2
6182,3074,2691,1
6183,3074,2435,4
6184,3075,1312,1
6185,3075,3603,1
6186,3075,3294,3
6187,3076,4287,4
6188,3076,4637,1
6189,3077,2639,2
6190,3078,4010,1
6191,3078,1326,3
6192,3079,2850,2
6193,3079,482,1
6194,3080,3288,1
6195,3080,3377,1
6196,3081,1838,1
6197,3081,3299,1
6198,3082,1770,1
6199,3083,3168,1
6200,3084,1589,4
6201,3084,2175,3
6202,3085,958,2
6203,3085,1115,1
6204,3085,528,2
6205,3086,589,1
6206,3086,484,4
6207,3087,1425,1
6208,3088,4389,4
6209,3089,2338,2
6210,3089,3668,2
6211,3090,4929,2
6212,3090,1086,2
6213,3091,4590,2
6214,3091,4439,2
6215,3092,4068,3
6216,3092,4456,2
6217,3093,4590,3
6218,3093,342,2
6219,3093,300,1
6220,3094,860,2
6221,3094,1905,3
6222,3095,1301,1
6223,3096,3192,3
6224,3096,2585,1
6225,3096,4555,2
6226,3097,1966,1
6227,3097,4729,2
6228,3097,1329,3
6229,3098,531,2
6230,3099,3605,2
6231,3100,3495,2
6232,3101,2418,1
6233,3101,482,2
6234,3101,3632,5
6235,3102,3830,1
6236,3102,633,2
6237,3103,4843,2
6238,3103,4801,2
6239,3104,3956,1
6240,3104,3755,2
6241,3104,601,4
6242,3105,4262,5
6243,3106,4182,2
6244,3106,3220,4
6245,3106,1416,2
6246,3107,3052,1
6247,3108,4293,3
6248,3108,3322,2
6249,3108,4591,2
6250,3109,2126,1
6251,3109,3948,2
6252,3109,4389,5
6253,3110,194,2
6254,3110,4045,2
6255,3111,4730,3
6256,3111,4839,2
6257,3112,1695,3
6258,3112,3343,1
6259,3113,3797,3
6260,3114,4763,2
6261,3115,4612,2
6262,3115,3792,3
6263,3115,1034,2
6264,3116,823,2
6265,3116,172,2
6266,3116,4629,1
6267,3117,1921,1
6268,3117,2218,2
6269,3118,4231,3
6270,3118,4187,4
6271,3119,1615,1
6272,3119,3229,2
6273,3120,1677,2
6274,3121,1146,3
6275,3122,3928,2
6276,3122,1801,3
6277,3123,4150,1
6278,3124,1131,3
6279,3124,4732,3
6280,3124,3728,3
6281,3125,846,3
6282,3125,4432,3
6283,3125,3166,2
6284,3126,2101,2
6285,3126,2261,5
6286,3127,2723,1
6287,3127,51,1
6288,3128,4363,3
6289,3129,1367,2
6290,3129,456,2
6291,3130,4848,4
6292,3131,2847,3
6293,3132,2039,1
6294,3132,2634,3
6295,3132,1382,2
6296,3133,1667,4
6297,3133,2267,3
6298,3133,3243,4
6299,3134,3674,2
6300,3134,3075,2
6301,3135,3396,2
6302,3135,2897,4
6303,3136,2563,3
6304,3136,4516,5
6305,3137,2476,2
6306,3137,4072,2
6307,3138,1967,2
6308,3139,3564,2
6309,3139,2912,4
6310,3140,3111,1
6311,3140,3606,2
6312,3140,1099,2
6313,3141,2540,1
6314,3141,4879,5
6315,3141,1982,1
6316,3142,3732,4
6317,3142,998,1
6318,3142,3409,2
6319,3143,1589,5
6320,3143,1867,2
6321,3143,952,2
6322,3144,2583,2
6323,3144,468,3
6324,3145,200,5
6325,3145,4978,5
6326,3145,4377,1
6327,3146,1643,4
6328,3147,1107,1
6329,3148,974,5
6330,3149,3681,3
6331,3150,307,1
6332,3150,4656,3
6333,3150,2690,2
6334,3151,2186,1
6335,3151,677,2
6336,3151,620,2
6337,3152,2980,2
6338,3152,2281,1
6339,3153,3006,2
6340,3153,1943,2
6341,3154,816,1
6342,3154,4342,4
6343,3155,1297,1
6344,3156,2967,2
6345,3157,3231,3
6346,3157,1683,5
6347,3158,2343,3
6348,3158,1231,4
6349,3158,3463,2
6350,3159,1522,2
6351,3160,2465,1
6352,3160,1408,3
6353,3160,3454,2
6354,3161,432,1
6355,3161,2746,4
6356,3162,2549,4
6357,3162,3003,1
6358,3163,2655,2
6359,3163,825,3
6360,3164,6,1
6361,3165,142,1
6362,3165,3269,1
6363,3165,1752,1
6364,3166,4898,1
6365,3167,2396,3
6366,3168,1513,2
6367,3169,4002,3
6368,3169,4378,2
6369,3170,3220,5
6370,3170,3219,3
6371,3170,1667,5
6372,3171,530,2
6373,3171,4275,2
6374,3171,627,2
6375,3172,2602,3
6376,3172,3450,1
6377,3172,4082,1
6378,3173,1457,2
6379,3174,4733,4
6380,3175,3063,3
6381,3175,3436,1
6382,3176,2412,1
6383,3177,267,2
6384,3177,1655,2
6385,3177,4432,4
6386,3178,1124,1
6387,3178,769,3
6388,3178,1094,3
6389,3179,8,3
6390,3179,2365,2
6391,3179,4352,3
6392,3180,498,4
6393,3181,3079,2
6394,3181,4153,1
6395,3182,833,3
6396,3182,3280,4
6397,3183,59,2
6398,3183,4741,3
6399,3184,367,2
6400,3185,4936,2
6401,3185,4926,1
6402,3186,4888,1
6403,3186,4767,1
6404,3187,3601,4
6405,3187,2409,2
6406,3187,2734,2
6407,3188,1931,2
6408,3188,850,2
6409,3188,536,1
6410,3189,544,4
6411,3189,3466,2
6412,3189,3056,1
6413,3190,2108,1
6414,3190,4559,1
6415,3190,731,4
6416,3191,2911,2
6417,3192,1595,1
6418,3192,1488,2
6419,3192,4998,1
6420,3193,3688,2
6421,3194,2102,2
6422,3195,2471,2
6423,3196,255,2
6424,3196,1980,3
6425,3196,362,2
6426,3197,4260,2
6427,3198,1883,2
6428,3199,998,2
6429,3199,4917,1
6430,3200,1809,2
6431,3200,3967,1
6432,3200,355,1
6433,3201,1513,3
6434,3202,3560,3
6435,3203,152,1
6436,3203,1631,3
6437,3203,4786,3
6438,3204,533,3
6439,3204,638,2
6440,3204,799,3
6441,3205,581,2
6442,3205,343,2
6443,3205,1661,3
6444,3206,3382,2
6445,3207,3240,2
6446,3207,5,3
6447,3208,1385,1
6448,3208,4513,4
6449,3208,2644,1
6450,3209,4706,2
6451,3209,4843,3
6452,3209,1711,1
6453,3210,2315,2
6454,3210,1809,3
6455,3211,4799,3
6456,3211,757,2
6457,3212,3607,2
6458,3213,4460,2
6459,3214,3502,3
6460,3214,1267,2
6461,3214,2103,1
6462,3215,4125,3
6463,3215,1044,2
6464,3215,4404,2
6465,3216,335,2
6466,3216,2564,3
6467,3216,4372,4
6468,3217,682,4
6469,3217,4726,3
6470,3218,1146,4
6471,3219,438,2
6472,3219,1500,1
6473,3219,864,3
6474,3220,3536,2
6475,3220,1953,1
6476,3220,3592,2
6477,3221,2735,2
6478,3221,772,1
6479,3221,4617,1
6480,3222,3756,3
6481,3222,1606,1
6482,3223,1910,3
6483,3224,138,3
6484,3225,4082,2
6485,3225,4698,2
6486,3226,3096,4
6487,3226,933,4
6488,3227,3939,2
6489,3227,2564,4
6490,3227,763,2
6491,3228,2230,2
6492,3229,1131,4
6493,3229,34,2
6494,3230,1448,4
6495,3230,846,4
6496,3231,4367,2
6497,3232,289,2
6498,3233,2757,1
6499,3233,289,3
6500,3234,2355,2
6501,3234,602,2
6502,3234,3766,2
6503,3235,10,2
6504,3235,3830,2
6505,3236,3800,2
6506,3237,4887,3
6507,3237,3625,2
6508,3237,106,1
6509,3238,830,1
6510,3238,756,2
6511,3239,3471,2
6512,3239,3804,1
6513,3240,130,2
6514,3240,1071,1
6515,3241,4796,1
6516,3242,44,2
6517,3243,3832,2
6518,3243,3916,2
6519,3243,4718,2
6520,3244,4446,3
6521,3244,4485,1
6522,3245,2159,1
6523,3246,1017,1
6524,3247,4091,2
6525,3247,4926,2
6526,3248,1600,2
6527,3248,1512,3
6528,3249,826,3
6529,3250,2925,2
6530,3250,3601,5
6531,3251,2979,2
6532,3251,4508,1
6533,3251,3005,1
6534,3252,3503,2
6535,3252,3420,2
6536,3253,2782,4
6537,3253,1952,2
6538,3254,2283,2
6539,3254,3665,1
6540,3255,4485,2
6541,3256,768,2
6542,3256,3285,3
6543,3256,3637,2
6544,3257,3925,2
6545,3257,1808,2
6546,3257,3329,2
6547,3258,1455,1
6548,3258,3438,2
6549,3259,2822,2
6550,3259,3779,2
6551,3259,1292,1
6552,3260,3041,1
6553,3261,3773,3
6554,3262,601,5
6555,3262,2691,2
6556,3263,4902,2
6557,3264,3717,4
6558,3264,4365,1
6559,3264,1718,2
6560,3265,2976,3
6561,3265,3146,4
6562,3266,1289,2
6563,3267,3075,3
6564,3267,33,1
6565,3268,991,2
6566,3268,1942,4
6567,3268,2348,2
6568,3269,2039,2
6569,3270,947,4
6570,3271,4477,2
6571,3271,4242,1
6572,3271,1482,3
6573,3272,207,5
6574,3273,332,1
6575,3274,1466,1
6576,3274,4890,4
6577,3275,1634,2
6578,3275,1254,1
6579,3275,1124,2
6580,3276,3513,1
6581,3276,1814,1
6582,3277,1,2
6583,3277,802,1
6584,3277,1577,2
6585,3278,2698,1
6586,3278,495,3
6587,3278,2081,2
6588,3279,3742,3
6589,3280,4395,1
6590,3280,2096,4
6591,3281,1884,2
6592,3281,4472,1
6593,3282,3147,3
6594,3282,2170,1
6595,3283,4723,2
6596,3283,1654,2
6597,3284,2851,1
6598,3284,1292,2
6599,3284,3734,2
6600,3285,1145,2
6601,3286,1096,2
6602,3287,629,3
6603,3288,415,3
6604,3289,3099,1
6605,3289,251,1
6606,3290,2144,5
6607,3290,256,1
6608,3290,1374,1
6609,3291,3015,4
6610,3291,3515,2
6611,3291,1852,1
6612,3292,1150,1
6613,3292,3443,1
6614,3292,4710,1
6615,3293,1780,2
6616,3293,2108,2
6617,3293,4793,2
6618,3294,1231,5
6619,3295,4651,4
6620,3295,2095,3
6621,3296,3889,4
6622,3296,2594,2
6623,3297,4105,4
6624,3298,2660,2
6625,3298,3656,3
6626,3299,2358,2
6627,3299,2573,1
6628,3300,1046,2
6629,3300,2769,1
6630,3300,3655,1
6631,3301,4810,1
6632,3302,3180,1
6633,3302,4695,2
6634,3302,4606,2
6635,3303,416,3
6636,3303,3471,3
6637,3303,3446,1
6638,3304,4570,1
6639,3304,4110,2
6640,3304,4170,3
6641,3305,699,2
6642,3305,2199,2
6643,3305,3852,2
6644,3306,3329,3
6645,3306,1323,4
6646,3307,3484,2
6647,3308,1943,3
6648,3308,4711,1
6649,3309,900,2
6650,3310,4161,1
6651,3311,923,1
6652,3311,3142,3
6653,3312,4817,3
6654,3312,3103,1
6655,3313,2212,4
6656,3314,1914,2
6657,3314,2803,2
6658,3314,4902,3
6659,3315,818,3
6660,3315,192,3
6661,3316,1230,2
6662,3316,4980,1
6663,3317,4399,2
6664,3317,2882,4
6665,3318,1023,2
6666,3319,1329,4
6667,3319,3298,3
6668,3319,1271,3
6669,3320,988,2
6670,3320,3635,1
6671,3321,3261,1
6672,3321,1885,2
6673,3322,381,1
6674,3322,4765,1
6675,3323,1432,3
6676,3323,3504,1
6677,3323,2073,2
6678,3324,2157,2
6679,3324,809,4
6680,3324,4258,4
6681,3325,3429,3
6682,3325,951,1
6683,3325,210,1
6684,3326,898,1
6685,3326,1931,3
6686,3326,1075,3
6687,3327,606,4
6688,3328,2602,4
6689,3329,2565,2
6690,3329,3281,2
6691,3329,3246,1
6692,3330,18,4
6693,3330,2371,3
6694,3331,3504,2
6695,3332,2362,2
6696,3333,3708,3
6697,3334,2133,2
6698,3334,740,4
6699,3334,1694,5
6700,3335,4889,3
6701,3336,2933,1
6702,3336,2539,3
6703,3336,889,1
6704,3337,4264,1
6705,3337,4475,1
6706,3337,1651,4
6707,3338,4573,2
6708,3338,2317,3
6709,3339,2391,3
6710,3339,3817,2
6711,3339,2147,2
6712,3340,3739,1
6713,3340,2003,1
6714,3340,2062,2
6715,3341,4127,2
6716,3342,1406,4
6717,3343,924,2
6718,3343,3304,2
6719,3343,4697,1
6720,3344,2754,3
6721,3344,4314,1
6722,3344,1628,1
6723,3345,1952,3
6724,3345,2761,2
6725,3345,638,3
6726,3346,2812,1
6727,3347,4740,1
6728,3347,2969,3
6729,3348,1350,2
6730,3349,1442,2
6731,3349,203,3
6732,3350,4069,4
6733,3350,1757,3
6734,3350,2247,2
6735,3351,2521,2
6736,3352,3346,4
6737,3352,2071,1
6738,3352,3257,2
6739,3353,3584,2
6740,3353,481,4
6741,3353,1817,2
6742,3354,4240,2
6743,3354,4386,1
6744,3355,739,1
6745,3355,2991,1
6746,3356,4958,2
6747,3356,2052,4
6748,3356,2053,3
