copy_id,status,condition,price,ISBN
764,Available,Good,113.17,0312243022
765,Available,Poor,142.93,3423241489
766,Available,Good,54.87,2871290911
767,Available,Good,146.79,2070384349
768,Available,Good,62.96,0345372700
769,Available,Poor,36.17,0312977905
770,Available,Poor,141.43,1574534106
771,Available,Good,56.17,0375705228
772,Available,Fair,87.17,0553584510
773,Checked Out,Good,103.05,0345401123
774,Available,Poor,20.8,0671511424
775,Available,Poor,105.1,0553802488
776,Available,Poor,51.18,0312314256
777,Checked Out,Good,147.47,0553296981
778,Checked Out,Good,124.02,0312980388
779,Checked Out,Poor,41.27,0517201658
780,Available,Poor,82.82,3453147243
781,Checked Out,New,105.08,0425161722
782,Available,New,58.7,0140029400
783,Available,Poor,134.97,0671510053
784,Checked Out,New,43.46,0385425686
785,Available,New,51.4,0671510053
786,Available,New,51.33,0525463313
787,Available,Fair,50.17,1573229385
788,Available,Poor,68.68,0671623249
789,Available,Good,42.26,0140065172
790,Available,New,115.34,0743222229
791,Available,Poor,83.51,0835949362
792,Checked Out,Poor,135.88,0861638522
793,Available,Poor,51.85,0413588106
794,Checked Out,Fair,136.12,0440217520
795,Available,New,95.31,0446531332
796,Checked Out,Good,85.24,1414035004
797,Checked Out,Fair,28.9,1860462995
798,Available,New,115.43,2207245810
799,Available,Fair,74.74,0894803700
800,Available,New,30.21,1879384493
801,Checked Out,Good,59.44,0451402251
802,Checked Out,Fair,53.52,0140382658
803,Checked Out,Good,146.94,0849916399
804,Available,New,78.32,0670829943
805,Available,Fair,82.01,3150000335
806,Available,Good,104.48,0805210318
807,Checked Out,Fair,66.42,0553110721
808,Available,Good,68.02,0553586122
809,Checked Out,Poor,70.63,0441001335
810,Checked Out,Poor,34.25,9724119378
811,Available,Good,61.5,042517736X
812,Checked Out,Fair,59.52,0312971362
813,Available,New,42.83,0679420118
814,Available,New,119.73,034536628X
815,Available,Good,30.63,0812590236
816,Available,Good,24.21,0812511816
817,Available,Fair,91.99,0679734058
818,Checked Out,Good,121.93,0140251839
819,Available,Fair,119.26,043922165X
820,Available,New,107.59,0140286276
821,Available,Good,139.06,0375507256
822,Available,Poor,111.71,0877733759
823,Available,New,46.28,0425169324
824,Checked Out,Fair,145.12,0345401123
825,Available,New,87.99,1881320189
826,Available,Good,126.6,0374516901
827,Available,New,115.93,0316107417
828,Checked Out,New,84.13,0440225078
829,Available,Poor,60.5,0385498721
830,Available,Fair,92.68,0785268030
831,Available,New,35.35,0786889160
832,Checked Out,New,106.91,0380717085
833,Checked Out,Poor,83.04,0821211226
834,Available,Poor,124.79,0425163091
835,Checked Out,New,66.33,0345435869
836,Available,Good,49.69,0380732688
837,Checked Out,New,146.27,0786000988
838,Checked Out,Fair,65.86,039914370X
839,Available,Poor,51.88,0440236673
840,Available,Good,53.67,0061009059
841,Available,Fair,77.7,0553283685
842,Checked Out,Poor,41.25,0575073314
843,Available,Fair,52.32,0515134368
844,Available,Poor,43.45,0553279912
845,Available,Poor,59.41,051762639X
846,Available,New,50.05,0743412273
847,Checked Out,Fair,122.62,0060512806
848,Available,New,54.71,0060901012
849,Available,Fair,56.71,0749748001
850,Available,Good,55.57,0316089745
851,Available,Good,32.03,0156027321
852,Available,Fair,42.78,0679734058
853,Available,Poor,149.59,0440227739
854,Available,New,43.39,0553579754
855,Available,Good,100.1,0962893862
856,Available,Fair,81.08,0972044205
857,Checked Out,Good,57.28,0451204050
858,Available,Good,138.11,0020442408
859,Checked Out,Poor,138.46,0749748028
860,Checked Out,Good,104.62,0767902513
861,Available,Fair,78.3,0440235464
862,Checked Out,Good,109.4,1560238763
863,Checked Out,Poor,60.99,0345301870
864,Checked Out,Good,34.17,031231616X
865,Checked Out,New,61.08,0671864769
866,Checked Out,Good,53.99,0451151259
867,Available,Poor,67.45,0671018930
868,Available,New,88.36,0440206154
869,Checked Out,Good,58.89,0743201078
870,Checked Out,Poor,92.1,0345370805
871,Checked Out,Poor,78.6,0380796090
872,Checked Out,New,50.91,0198320264
873,Available,New,81.61,1857938011
874,Available,Poor,67.86,0671018930
875,Checked Out,Poor,147.84,0451450604
876,Checked Out,Fair,145.02,0373196962
877,Available,New,68.22,0679310002
878,Available,Good,148.36,0786889160
879,Checked Out,Good,84.35,0449207757
880,Checked Out,Fair,129.02,0060173289
881,Available,Fair,137.85,0345425294
882,Checked Out,Poor,135.88,0446677574
883,Checked Out,Poor,132.2,0451450256
884,Checked Out,Good,68.81,0425157539
885,Available,Good,53.72,0553584383
886,Available,New,92.1,0345313097
887,Checked Out,New,126.21,052594463X
888,Checked Out,New,46.89,8806160427
889,Available,New,50.93,0061008028
890,Available,New,127.67,0312977905
891,Checked Out,Fair,92.78,0312976275
892,Available,New,32.51,0743222008
893,Available,New,149.55,0802130259
894,Available,Fair,125.35,0440130913
895,Available,Good,123.59,1567184294
896,Available,Poor,38.03,0801491827
897,Available,Good,46.31,0679810307
898,Checked Out,Poor,39.95,0871401185
899,Available,Poor,41.85,0345311396
900,Available,Poor,138.27,0451183681
901,Checked Out,Poor,125.15,0151006903
902,Available,Poor,61.91,0874493803
903,Available,New,122.87,0743458303
904,Available,Fair,79.99,3453212150
905,Available,New,98.46,0061080519
906,Available,New,56.26,0394822862
907,Available,New,49.11,0806957050
908,Checked Out,Good,116.1,0061080519
909,Available,New,92.03,0439221706
910,Checked Out,Good,85.68,0552996009
911,Checked Out,Poor,106.55,0767902513
912,Available,Fair,83.51,0425172554
913,Checked Out,Good,112.72,0451410319
914,Available,Fair,54.54,0743424425
915,Checked Out,Good,101.43,006105660X
916,Checked Out,Poor,47.27,1555835953
917,Available,Poor,80.46,0439061644
918,Checked Out,Good,36.58,0439095026
919,Checked Out,Poor,109.7,1400062888
920,Available,Poor,22.53,8570070063
921,Checked Out,Fair,57.22,0891091963
922,Checked Out,Fair,89.15,0486284735
923,Available,Poor,98.37,0679729917
924,Available,Fair,20.15,0571200389
925,Checked Out,Fair,51.59,0553568760
926,Available,Good,79.72,0743444051
927,Available,Good,107.57,0821211226
928,Available,Poor,69.57,0486282112
929,Available,Good,142.28,0553579754
930,Available,Poor,41.42,0553256696
931,Checked Out,Good,111.28,1577487370
932,Available,New,115.02,0425139069
933,Checked Out,Fair,63.03,0486265862
934,Available,New,102.94,8440616252
935,Available,New,113.38,0140620281
936,Available,Fair,65.65,2253007102
937,Available,Fair,89.46,0345391802
938,Available,Poor,145.98,0152013369
939,Available,Good,27.54,0609610597
940,Checked Out,New,55.64,2266084372
941,Available,New,109.3,2070334368
942,Checked Out,Good,70.42,0060927240
943,Available,Poor,113.28,0340649763
944,Available,New,55.26,0871137380
945,Available,New,84.31,0553234609
946,Available,Poor,94.53,038080350X
947,Available,Good,34.06,0451410912
948,Checked Out,Good,128.63,0440500095
949,Available,Good,35.38,044100962X
950,Available,Poor,142.03,0345372700
951,Available,Poor,37.02,039914255X
952,Checked Out,Fair,104.15,0312169655
953,Available,New,82.82,044020562X
954,Available,Good,95.09,0452284058
955,Checked Out,Poor,66.94,0684180200
956,Checked Out,New,145.67,0939766027
957,Checked Out,Fair,48.8,0312977905
958,Checked Out,Good,142.2,0807565288
959,Available,Fair,77.13,1888451084
960,Available,New,104.83,0894342789
961,Available,New,82.55,1585420611
962,Available,New,29.25,0440216842
963,Available,New,30.33,0380810336
964,Available,Fair,74.53,0140254544
965,Checked Out,Fair,75.61,0452281784
966,Available,New,123.32,0684867818
967,Available,Good,38.57,0671042262
968,Checked Out,Fair,138.79,3404100263
969,Checked Out,New,132.95,0393030342
970,Checked Out,Poor,70.39,0515127221
971,Checked Out,Good,105.35,3257212054
972,Available,Good,44.58,0385730586
973,Available,Poor,105.39,0486415864
974,Checked Out,New,120.62,1551668785
975,Checked Out,New,142.52,1931646384
976,Available,Good,62.7,0198811020
977,Checked Out,Good,112.88,0671578391
978,Available,Fair,124.33,0713723076
979,Checked Out,Good,31.28,0394178017
980,Checked Out,Good,118.2,0446672211
981,Available,New,146.03,0440131480
982,Available,Poor,52.49,0312206763
983,Checked Out,Fair,127.26,0385483503
984,Available,Poor,149.94,0671032658
985,Available,Fair,149.07,3518390473
986,Available,New,34.18,0385337132
987,Available,Fair,140.22,0912365579
988,Checked Out,Good,116.37,0451410319
989,Checked Out,Poor,113.3,0446607711
990,Available,Poor,120.49,0894805770
991,Available,Poor,85.62,0803251718
992,Checked Out,New,143.63,0060505273
993,Checked Out,New,27.06,0316314641
994,Available,Fair,98.84,0451202341
995,Available,Fair,76.54,0440221420
996,Available,Fair,47.49,0756401453
997,Available,New,36.5,0002740230
998,Available,Fair,95.82,2277238929
999,Available,Good,137.96,0553582682
1000,Available,Fair,102.89,0553213504
1001,Available,Fair,127.04,0316776963
1002,Available,Fair,90.3,0743457943
1003,Available,Poor,141.61,0684844729
1004,Available,New,123.11,0553346768
1005,Available,Fair,40.41,031298250X
1006,Checked Out,New,51.7,0671001701
1007,Available,New,86.57,0670032425
1008,Available,New,92.78,3499232871
1009,Checked Out,New,100.5,0245542957
1010,Checked Out,New,98.62,0440216842
1011,Available,Fair,20.38,067142517X
1012,Available,Poor,125.91,096478260X
1013,Checked Out,Poor,68.62,0064410358
1014,Checked Out,Fair,119.85,0385235941
1015,Checked Out,Good,84.19,0812566629
1016,Available,Good,79.87,0679751343
1017,Checked Out,Poor,144.41,0380815923
1018,Available,Good,102.6,0373711026
1019,Checked Out,Fair,52.2,0890842795
1020,Checked Out,Poor,51.56,0373709102
1021,Checked Out,New,60.04,0743412621
1022,Available,New,22.85,0452282152
1023,Available,Good,133.04,0740704532
1024,Available,Poor,138.35,0192802542
1025,Available,Poor,55.95,0689715625
1026,Available,New,112.62,0439569842
1027,Available,Poor,118.76,0671036505
1028,Checked Out,New,128.98,0312028784
1029,Available,Fair,111.56,0743457943
1030,Checked Out,Poor,146.21,8478097732
1031,Available,New,29.52,0684177730
1032,Checked Out,Good,91.18,0671525832
1033,Available,Poor,119.15,3596214629
1034,Checked Out,Poor,62.24,0425167313
1035,Available,New,56.05,0553272837
1036,Available,Fair,58.31,0812530314
1037,Available,Good,34.92,0609605623
1038,Checked Out,Good,44.04,0425189414
1039,Available,Poor,119.55,0525943862
1040,Available,Fair,84.24,1853260312
1041,Checked Out,Good,92.7,0399148582
1042,Checked Out,Good,48.09,8806142267
1043,Checked Out,Good,67.69,0440441501
1044,Checked Out,Good,144.09,0373037430
1045,Available,New,68.37,0061042943
1046,Available,New,64.04,0285632655
1047,Available,Fair,94.5,0590947257
1048,Checked Out,Good,64.25,0816729913
1049,Checked Out,Poor,20.39,067176537X
1050,Checked Out,Fair,46.53,0451202503
1051,Checked Out,New,105.24,3453088433
1052,Available,New,77.0,0517149257
1053,Available,New,145.3,0553256785
1054,Available,Poor,54.42,0972948503
1055,Available,Good,26.49,0803251718
1056,Available,Fair,132.64,0446516570
1057,Checked Out,Poor,77.9,0380732688
1058,Available,New,85.66,0517577402
1059,Checked Out,Poor,136.59,0316116025
1060,Available,New,112.81,0385486804
1061,Available,Poor,28.02,0006276199
1062,Checked Out,Poor,58.48,038078243X
1063,Checked Out,New,122.14,0440234964
1064,Checked Out,Poor,108.9,0786889373
1065,Available,New,105.35,0140099832
1066,Available,Poor,148.84,0451203046
1067,Available,Fair,75.16,0553278223
1068,Checked Out,Fair,63.14,0440214424
1069,Available,New,105.27,0743457900
1070,Checked Out,Fair,79.8,3257214154
1071,Available,New,66.03,0449202631
1072,Checked Out,Good,106.04,0394758285
1073,Available,Fair,46.81,3423620005
1074,Available,Fair,93.35,0130891347
1075,Checked Out,Poor,51.0,2070423204
1076,Available,Good,96.97,0441328008
1077,Checked Out,New,140.62,0375414746
1078,Available,New,81.49,0679865691
1079,Available,Good,32.46,0312278675
1080,Checked Out,New,43.31,3404126661
1081,Available,Poor,117.06,2253063339
1082,Checked Out,Good,57.17,1888451084
1083,Available,New,47.37,1569870942
1084,Available,New,119.63,0451130448
1085,Checked Out,Good,133.26,3596133319
1086,Checked Out,Fair,139.62,0394830148
1087,Available,Good,94.45,1551666200
1088,Checked Out,Good,116.76,0743203313
1089,Available,Fair,102.94,0385314019
1090,Available,New,108.52,038542471X
1091,Available,New,38.2,0449006522
1092,Checked Out,New,100.2,0933121245
1093,Available,Good,40.92,1558531025
1094,Available,Good,121.43,0385314744
1095,Checked Out,New,76.17,0786005998
1096,Available,Good,51.41,0874493803
1097,Available,Poor,58.52,0425177173
1098,Checked Out,Good,64.16,0425185710
1099,Checked Out,New,139.38,1565842103
1100,Checked Out,Good,21.75,0394559487
1101,Available,Good,81.74,0684829746
1102,Checked Out,New,30.73,0060930705
1103,Available,Poor,87.39,0590629719
1104,Available,Poor,85.33,8483007010
1105,Available,Good,20.13,0441317502
1106,Checked Out,Poor,143.54,034543076X
1107,Available,Fair,130.83,0060558865
1108,Available,Poor,79.49,0064401472
1109,Available,Poor,32.38,0345422384
1110,Available,Poor,86.22,0064401472
1111,Available,Poor,103.88,0140272941
1112,Available,Poor,22.59,0425122123
1113,Available,Good,56.84,1857938011
1114,Available,Fair,62.39,0553584383
1115,Available,New,131.35,3423009152
1116,Available,Fair,90.97,1884822738
1117,Checked Out,Poor,110.19,0316569321
1118,Available,Fair,107.91,0380792664
1119,Available,New,110.08,0140370900
1120,Checked Out,Fair,57.58,3257203659
1121,Checked Out,Poor,100.92,0743405978
1122,Checked Out,New,20.9,0689825234
1123,Checked Out,New,76.11,0553062042
1124,Available,Fair,121.49,1853262404
1125,Available,Poor,45.19,0140244824
1126,Checked Out,Poor,45.95,0060529709
1127,Available,Good,118.52,1931520038
1128,Checked Out,Poor,97.03,0553273914
1129,Available,Good,51.71,1886383421
1130,Checked Out,New,20.64,0590484672
1131,Available,Good,132.59,0374517886
1132,Available,Poor,122.81,0452281784
1133,Available,Poor,49.41,0385299842
1134,Available,Poor,72.76,0553582933
1135,Checked Out,New,89.46,0486281965
1136,Available,Good,52.35,3407805853
1137,Available,Fair,76.84,0340612843
1138,Available,Good,55.6,0373709617
1139,Checked Out,Good,56.88,2070417743
1140,Available,Poor,91.28,0312983824
1141,Available,Good,52.55,0791423549
1142,Checked Out,Fair,88.94,0440234743
1143,Checked Out,Good,121.99,0451525221
1144,Available,Poor,102.49,155970117X
1145,Checked Out,New,31.83,1562477528
1146,Available,Good,145.76,015644450X
1147,Available,Good,51.1,0590486101
1148,Available,New,81.0,0060801263
1149,Available,Fair,139.69,0380600129
1150,Available,Good,57.9,0061042943
1151,Available,Poor,122.45,0345346971
1152,Available,New,108.47,1574534106
1153,Available,Poor,131.18,0940322978
1154,Checked Out,Fair,113.59,0884041093
1155,Available,Good,95.57,0375501851
1156,Available,Good,87.27,0671673688
1157,Available,Good,96.46,0684863324
1158,Available,New,62.24,0060505273
1159,Available,New,30.75,0816729913
1160,Available,Good,115.97,0439061644
1161,Available,New,60.97,0060006048
1162,Checked Out,Good,42.82,0060930705
1163,Checked Out,Poor,33.35,0525463313
1164,Available,New,139.99,0373152655
1165,Available,Good,48.09,0446364193
1166,Available,New,24.43,0375704027
1167,Available,Good,115.66,0070212570
1168,Available,New,112.35,0373764146
1169,Checked Out,Good,29.14,0451199871
1170,Available,New,51.55,0156027321
1171,Available,Fair,51.23,0345301870
1172,Checked Out,Fair,89.66,0553258001
1173,Available,Good,114.06,0446523992
1174,Checked Out,Poor,130.96,0671042858
1175,Available,New,42.23,0671623249
1176,Available,Good,110.62,0312980388
1177,Available,Fair,72.1,0553280333
1178,Checked Out,New,26.55,0671024248
1179,Available,New,132.93,0308102282
1180,Available,Poor,33.83,0140368558
1181,Available,Poor,23.37,2070368076
1182,Available,Good,63.95,0446394521
1183,Available,Fair,118.88,3596214629
1184,Available,New,84.48,0373711115
1185,Available,Good,110.42,0307215342
1186,Checked Out,New,53.76,0945586051
1187,Checked Out,Good,93.9,0345308239
1188,Checked Out,Fair,136.06,0373242328
1189,Checked Out,Good,114.49,3257250398
1190,Checked Out,New,119.76,0385504209
1191,Available,New,102.74,068983585X
1192,Available,Good,149.83,0765341972
1193,Checked Out,Fair,74.08,0802069347
1194,Available,Poor,84.18,0345416880
1195,Checked Out,Poor,83.5,0890420254
1196,Available,Fair,59.01,0679761837
1197,Available,New,117.45,1569871213
1198,Available,Fair,53.49,0679732764
1199,Available,Good,42.77,0451410319
1200,Checked Out,Good,101.81,0394800133
1201,Checked Out,New,41.25,0741403781
1202,Available,Poor,101.94,1888740051
1203,Checked Out,Poor,103.12,0061032077
1204,Checked Out,Poor,126.31,067153484X
1205,Available,Poor,74.96,0517006456
1206,Available,Good,94.62,0375801677
1207,Available,Fair,65.81,0156001942
1208,Available,Poor,34.54,0741409690
1209,Checked Out,New,40.4,0812516192
1210,Available,Fair,50.11,0446605891
1211,Checked Out,Poor,128.64,0425121046
1212,Available,Poor,62.43,0345297687
1213,Available,Poor,28.02,0316107417
1214,Available,Good,124.23,0517006456
1215,Available,Poor,149.72,0552996009
1216,Available,Poor,51.73,0684818868
1217,Available,Poor,75.73,0553582658
1218,Checked Out,Poor,139.76,0312421001
1219,Available,Good,73.29,0312983824
1220,Available,New,147.0,0553131893
1221,Available,Good,72.89,0679457313
